timestamp,shortwave_radiation,direct_normal_irradiance,wind_speed_10m,wind_speed_100m
2025-01-18 14:00:00+00:00,135.0,47.8,5.1,6.5
2025-01-18 15:00:00+00:00,141.0,84.0,4.2,5.5
2025-01-18 16:00:00+00:00,115.0,67.8,3.4,4.7
2025-01-18 17:00:00+00:00,73.0,21.6,4.8,6.5
2025-01-18 18:00:00+00:00,31.0,61.1,4.1,9.7
2025-01-18 19:00:00+00:00,0.0,0.0,5.3,13.0
2025-01-18 20:00:00+00:00,0.0,0.0,5.7,16.2
2025-01-18 21:00:00+00:00,0.0,0.0,5.6,16.2
2025-01-18 22:00:00+00:00,0.0,0.0,4.0,13.5
2025-01-18 23:00:00+00:00,0.0,0.0,3.2,11.2
2025-01-19 00:00:00+00:00,0.0,0.0,2.2,8.7
2025-01-19 01:00:00+00:00,0.0,0.0,1.0,6.1
2025-01-19 02:00:00+00:00,0.0,0.0,1.0,6.3
2025-01-19 03:00:00+00:00,0.0,0.0,1.4,2.7
2025-01-19 04:00:00+00:00,0.0,0.0,2.3,1.3
2025-01-19 05:00:00+00:00,0.0,0.0,3.4,3.2
2025-01-19 06:00:00+00:00,0.0,0.0,4.3,5.4
2025-01-19 07:00:00+00:00,0.0,0.0,4.4,5.9
2025-01-19 08:00:00+00:00,0.0,0.0,4.3,6.1
2025-01-19 09:00:00+00:00,0.0,0.0,4.1,5.8
2025-01-19 10:00:00+00:00,2.0,0.0,4.4,6.2
2025-01-19 11:00:00+00:00,35.0,19.4,4.3,5.7
2025-01-19 12:00:00+00:00,82.0,19.2,4.0,4.9
2025-01-19 13:00:00+00:00,111.0,31.9,3.3,3.9
2025-01-19 14:00:00+00:00,137.0,44.1,3.7,4.2
2025-01-19 15:00:00+00:00,135.0,44.7,3.0,3.7
2025-01-19 16:00:00+00:00,110.0,37.2,1.6,2.2
2025-01-19 17:00:00+00:00,76.0,37.1,2.2,2.7
2025-01-19 18:00:00+00:00,24.0,0.0,1.5,3.3
2025-01-19 19:00:00+00:00,0.0,0.0,0.2,1.2
2025-01-19 20:00:00+00:00,0.0,0.0,0.5,2.6
2025-01-19 21:00:00+00:00,0.0,0.0,2.7,4.0
2025-01-19 22:00:00+00:00,0.0,0.0,3.8,7.0
2025-01-19 23:00:00+00:00,0.0,0.0,1.8,7.0
2025-01-20 00:00:00+00:00,0.0,0.0,0.4,3.0
2025-01-20 01:00:00+00:00,0.0,0.0,1.4,2.4
2025-01-20 02:00:00+00:00,0.0,0.0,0.8,0.6
2025-01-20 03:00:00+00:00,0.0,0.0,4.9,6.9
2025-01-20 04:00:00+00:00,0.0,0.0,4.2,6.0
2025-01-20 05:00:00+00:00,0.0,0.0,3.4,4.8
2025-01-20 06:00:00+00:00,0.0,0.0,3.8,5.6
2025-01-20 07:00:00+00:00,0.0,0.0,3.9,5.6
2025-01-20 08:00:00+00:00,0.0,0.0,4.6,6.6
2025-01-20 09:00:00+00:00,0.0,0.0,5.2,7.4
2025-01-20 10:00:00+00:00,1.0,0.0,5.7,8.2
2025-01-20 11:00:00+00:00,14.0,0.0,5.4,7.4
2025-01-20 12:00:00+00:00,40.0,0.0,5.2,7.1
2025-01-20 13:00:00+00:00,51.0,0.0,4.4,5.8
2025-01-20 14:00:00+00:00,90.0,0.0,4.1,5.5
2025-01-20 15:00:00+00:00,95.0,0.0,4.7,6.5
2025-01-20 16:00:00+00:00,93.0,0.0,5.0,6.9
2025-01-20 17:00:00+00:00,72.0,15.6,4.9,7.0
2025-01-20 18:00:00+00:00,23.0,0.0,1.3,5.1
2025-01-20 19:00:00+00:00,0.0,0.0,2.0,6.3
2025-01-20 20:00:00+00:00,0.0,0.0,3.7,10.2
2025-01-20 21:00:00+00:00,0.0,0.0,4.4,12.3
2025-01-20 22:00:00+00:00,0.0,0.0,4.8,13.6
2025-01-20 23:00:00+00:00,0.0,0.0,5.1,14.0
2025-01-21 00:00:00+00:00,0.0,0.0,5.5,15.2
2025-01-21 01:00:00+00:00,0.0,0.0,6.1,14.6
2025-01-21 02:00:00+00:00,0.0,0.0,6.1,15.1
2025-01-21 03:00:00+00:00,0.0,0.0,7.2,14.8
2025-01-21 04:00:00+00:00,0.0,0.0,7.3,14.7
2025-01-21 05:00:00+00:00,0.0,0.0,6.2,14.6
2025-01-21 06:00:00+00:00,0.0,0.0,7.2,16.0
2025-01-21 07:00:00+00:00,0.0,0.0,7.6,17.5
2025-01-21 08:00:00+00:00,0.0,0.0,5.7,12.5
2025-01-21 09:00:00+00:00,0.0,0.0,6.4,10.9
2025-01-21 10:00:00+00:00,2.0,0.0,6.1,8.7
2025-01-21 11:00:00+00:00,36.0,0.0,7.0,10.2
2025-01-21 12:00:00+00:00,92.0,37.2,6.7,8.7
2025-01-21 13:00:00+00:00,127.0,52.0,6.5,8.3
2025-01-21 14:00:00+00:00,146.0,18.5,6.4,8.1
2025-01-21 15:00:00+00:00,97.0,6.2,3.5,4.8
2025-01-21 16:00:00+00:00,99.0,0.0,4.1,5.4
2025-01-21 17:00:00+00:00,91.0,56.0,4.7,7.2
2025-01-21 18:00:00+00:00,43.0,113.3,5.0,11.6
2025-01-21 19:00:00+00:00,1.0,0.0,6.4,17.2
2025-01-21 20:00:00+00:00,0.0,0.0,6.6,19.4
2025-01-21 21:00:00+00:00,0.0,0.0,6.1,17.6
2025-01-21 22:00:00+00:00,0.0,0.0,5.1,16.0
2025-01-21 23:00:00+00:00,0.0,0.0,6.6,17.9
2025-01-22 00:00:00+00:00,0.0,0.0,7.9,22.1
2025-01-22 01:00:00+00:00,0.0,0.0,7.0,21.3
2025-01-22 02:00:00+00:00,0.0,0.0,7.0,21.1
2025-01-22 03:00:00+00:00,0.0,0.0,6.9,20.6
2025-01-22 04:00:00+00:00,0.0,0.0,7.2,21.5
2025-01-22 05:00:00+00:00,0.0,0.0,7.7,23.2
2025-01-22 06:00:00+00:00,0.0,0.0,7.4,22.3
2025-01-22 07:00:00+00:00,0.0,0.0,5.5,19.0
2025-01-22 08:00:00+00:00,0.0,0.0,6.1,18.8
2025-01-22 09:00:00+00:00,0.0,0.0,7.3,20.5
2025-01-22 10:00:00+00:00,3.0,0.0,7.2,21.1
2025-01-22 11:00:00+00:00,26.0,0.0,6.9,18.2
2025-01-22 12:00:00+00:00,38.0,0.0,6.3,19.0
2025-01-22 13:00:00+00:00,28.0,0.0,9.0,22.7
2025-01-22 14:00:00+00:00,26.0,0.0,11.0,25.0
2025-01-22 15:00:00+00:00,30.0,0.0,7.4,20.5
2025-01-22 16:00:00+00:00,45.0,3.6,9.3,22.3
2025-01-22 17:00:00+00:00,38.0,0.0,9.3,22.2
2025-01-22 18:00:00+00:00,8.0,0.0,8.3,21.4
2025-01-22 19:00:00+00:00,0.0,0.0,6.6,18.7
2025-01-22 20:00:00+00:00,0.0,0.0,6.2,16.7
2025-01-22 21:00:00+00:00,0.0,0.0,5.8,15.5
2025-01-22 22:00:00+00:00,0.0,0.0,8.5,19.2
2025-01-22 23:00:00+00:00,0.0,0.0,10.0,21.0
2025-01-23 00:00:00+00:00,0.0,0.0,9.5,20.5
2025-01-23 01:00:00+00:00,0.0,0.0,4.8,14.7
2025-01-23 02:00:00+00:00,0.0,0.0,7.2,17.2
2025-01-23 03:00:00+00:00,0.0,0.0,12.1,24.2
2025-01-23 04:00:00+00:00,0.0,0.0,13.5,25.6
2025-01-23 05:00:00+00:00,0.0,0.0,14.7,26.5
2025-01-23 06:00:00+00:00,0.0,0.0,17.2,30.2
2025-01-23 07:00:00+00:00,0.0,0.0,17.1,29.9
2025-01-23 08:00:00+00:00,0.0,0.0,16.0,28.5
2025-01-23 09:00:00+00:00,0.0,0.0,15.5,27.6
2025-01-23 10:00:00+00:00,2.0,0.0,16.5,29.2
2025-01-23 11:00:00+00:00,33.0,8.7,15.2,26.0
2025-01-23 12:00:00+00:00,112.0,63.3,16.3,25.7
2025-01-23 13:00:00+00:00,133.0,33.9,16.1,25.7
2025-01-23 14:00:00+00:00,314.0,741.1,18.2,28.2
2025-01-23 15:00:00+00:00,112.0,9.1,18.6,29.3
2025-01-23 16:00:00+00:00,92.0,17.5,19.8,32.9
2025-01-23 17:00:00+00:00,52.0,0.0,21.5,36.1
2025-01-23 18:00:00+00:00,34.0,0.0,21.5,37.3
2025-01-23 19:00:00+00:00,1.0,0.0,23.7,41.1
2025-01-23 20:00:00+00:00,0.0,0.0,27.8,46.4
2025-01-23 21:00:00+00:00,0.0,0.0,28.3,47.2
2025-01-23 22:00:00+00:00,0.0,0.0,22.3,39.2
2025-01-23 23:00:00+00:00,0.0,0.0,22.3,39.6
2025-01-24 00:00:00+00:00,0.0,0.0,21.1,38.3
2025-01-24 01:00:00+00:00,0.0,0.0,21.9,39.4
2025-01-24 02:00:00+00:00,0.0,0.0,17.7,33.4
2025-01-24 03:00:00+00:00,0.0,0.0,16.8,31.2
2025-01-24 04:00:00+00:00,0.0,0.0,16.1,30.9
2025-01-24 05:00:00+00:00,0.0,0.0,18.2,33.2
2025-01-24 06:00:00+00:00,0.0,0.0,19.9,35.2
2025-01-24 07:00:00+00:00,0.0,0.0,22.2,38.4
2025-01-24 08:00:00+00:00,0.0,0.0,25.5,43.5
2025-01-24 09:00:00+00:00,0.0,0.0,26.1,44.7
2025-01-24 10:00:00+00:00,1.0,0.0,27.3,46.3
2025-01-24 11:00:00+00:00,10.0,0.0,30.3,51.7
2025-01-24 12:00:00+00:00,30.0,0.0,32.4,54.1
2025-01-24 13:00:00+00:00,30.0,0.0,32.2,53.9
2025-01-24 14:00:00+00:00,79.0,3.0,30.3,50.4
2025-01-24 15:00:00+00:00,33.0,0.0,29.1,49.4
2025-01-24 16:00:00+00:00,42.0,0.0,26.2,44.9
2025-01-24 17:00:00+00:00,17.0,0.0,21.3,37.2
2025-01-24 18:00:00+00:00,14.0,0.0,17.5,31.8
2025-01-24 19:00:00+00:00,0.0,0.0,15.1,28.5
2025-01-24 20:00:00+00:00,0.0,0.0,13.4,26.2
2025-01-24 21:00:00+00:00,0.0,0.0,10.6,22.7
2025-01-24 22:00:00+00:00,0.0,0.0,11.3,23.9
2025-01-24 23:00:00+00:00,0.0,0.0,8.7,20.0
2025-01-25 00:00:00+00:00,0.0,0.0,7.4,17.7
2025-01-25 01:00:00+00:00,0.0,0.0,4.9,13.4
2025-01-25 02:00:00+00:00,0.0,0.0,3.6,9.1
2025-01-25 03:00:00+00:00,0.0,0.0,5.4,11.2
2025-01-25 04:00:00+00:00,0.0,0.0,6.5,13.8
2025-01-25 05:00:00+00:00,0.0,0.0,18.4,35.9
2025-01-25 06:00:00+00:00,0.0,0.0,23.8,41.8
2025-01-25 07:00:00+00:00,0.0,0.0,14.2,27.2
2025-01-25 08:00:00+00:00,0.0,0.0,11.8,22.3
2025-01-25 09:00:00+00:00,0.0,0.0,9.4,18.6
2025-01-25 10:00:00+00:00,1.0,0.0,9.2,19.3
2025-01-25 11:00:00+00:00,14.0,0.0,9.6,19.2
2025-01-25 12:00:00+00:00,32.0,0.0,10.9,20.0
2025-01-25 13:00:00+00:00,135.0,62.8,10.5,20.8
2025-01-25 14:00:00+00:00,210.0,164.8,13.2,20.2
2025-01-25 15:00:00+00:00,50.0,0.0,11.0,17.0
2025-01-25 16:00:00+00:00,64.0,0.0,7.8,11.2
2025-01-25 17:00:00+00:00,54.0,18.8,5.7,9.1
2025-01-25 18:00:00+00:00,37.0,0.0,5.1,12.3
2025-01-25 19:00:00+00:00,1.0,0.0,5.0,12.5
2025-01-25 20:00:00+00:00,0.0,0.0,4.8,13.0
2025-01-25 21:00:00+00:00,0.0,0.0,6.9,16.0
2025-01-25 22:00:00+00:00,0.0,0.0,8.2,18.1
2025-01-25 23:00:00+00:00,0.0,0.0,4.6,12.1
2025-01-26 00:00:00+00:00,0.0,0.0,6.7,15.6
2025-01-26 01:00:00+00:00,0.0,0.0,6.3,12.1
2025-01-26 02:00:00+00:00,0.0,0.0,5.8,10.7
2025-01-26 03:00:00+00:00,0.0,0.0,7.6,13.2
2025-01-26 04:00:00+00:00,0.0,0.0,8.9,16.9
2025-01-26 05:00:00+00:00,0.0,0.0,13.1,23.1
2025-01-26 06:00:00+00:00,0.0,0.0,11.5,19.5
2025-01-26 07:00:00+00:00,0.0,0.0,8.3,15.7
2025-01-26 08:00:00+00:00,0.0,0.0,3.3,6.3
2025-01-26 09:00:00+00:00,0.0,0.0,7.1,13.0
2025-01-26 10:00:00+00:00,7.0,57.3,11.7,23.0
2025-01-26 11:00:00+00:00,90.0,459.7,12.7,25.0
2025-01-26 12:00:00+00:00,203.0,652.1,10.1,24.2
2025-01-26 13:00:00+00:00,285.0,717.8,12.8,20.0
2025-01-26 14:00:00+00:00,262.0,331.7,15.0,22.8
2025-01-26 15:00:00+00:00,186.0,140.9,21.3,32.3
2025-01-26 16:00:00+00:00,136.0,23.5,19.1,30.0
2025-01-26 17:00:00+00:00,89.0,18.4,17.5,30.0
2025-01-26 18:00:00+00:00,29.0,0.0,19.5,33.9
2025-01-26 19:00:00+00:00,1.0,0.0,21.7,37.8
2025-01-26 20:00:00+00:00,0.0,0.0,25.6,43.5
2025-01-26 21:00:00+00:00,0.0,0.0,25.9,44.8
2025-01-26 22:00:00+00:00,0.0,0.0,26.0,44.9
2025-01-26 23:00:00+00:00,0.0,0.0,23.4,41.6
2025-01-27 00:00:00+00:00,0.0,0.0,24.3,42.1
2025-01-27 01:00:00+00:00,0.0,0.0,23.1,40.3
2025-01-27 02:00:00+00:00,0.0,0.0,22.2,39.5
2025-01-27 03:00:00+00:00,0.0,0.0,27.0,46.9
2025-01-27 04:00:00+00:00,0.0,0.0,32.1,54.0
2025-01-27 05:00:00+00:00,0.0,0.0,34.4,57.6
2025-01-27 06:00:00+00:00,0.0,0.0,32.9,54.8
2025-01-27 07:00:00+00:00,0.0,0.0,30.7,50.7
2025-01-27 08:00:00+00:00,0.0,0.0,24.4,42.0
2025-01-27 09:00:00+00:00,0.0,0.0,21.2,38.3
2025-01-27 10:00:00+00:00,7.0,38.2,22.3,39.6
2025-01-27 11:00:00+00:00,79.0,282.7,23.7,39.9
2025-01-27 12:00:00+00:00,154.0,289.1,25.7,41.0
2025-01-27 13:00:00+00:00,260.0,570.3,25.8,40.4
2025-01-27 14:00:00+00:00,300.0,655.7,25.2,39.7
2025-01-27 15:00:00+00:00,228.0,385.8,26.0,40.7
2025-01-27 16:00:00+00:00,230.0,464.1,22.3,36.2
2025-01-27 17:00:00+00:00,168.0,474.3,20.4,34.3
2025-01-27 18:00:00+00:00,67.0,283.3,19.1,33.9
2025-01-27 19:00:00+00:00,3.0,19.1,19.6,35.3
2025-01-27 20:00:00+00:00,0.0,0.0,22.9,39.8
2025-01-27 21:00:00+00:00,0.0,0.0,22.6,39.5
2025-01-27 22:00:00+00:00,0.0,0.0,22.9,40.4
2025-01-27 23:00:00+00:00,0.0,0.0,21.9,39.0
2025-01-28 00:00:00+00:00,0.0,0.0,21.9,38.7
2025-01-28 01:00:00+00:00,0.0,0.0,21.7,38.7
2025-01-28 02:00:00+00:00,0.0,0.0,21.8,38.6
2025-01-28 03:00:00+00:00,0.0,0.0,22.3,39.3
2025-01-28 04:00:00+00:00,0.0,0.0,20.2,36.7
2025-01-28 05:00:00+00:00,0.0,0.0,20.7,36.8
2025-01-28 06:00:00+00:00,0.0,0.0,22.0,39.0
2025-01-28 07:00:00+00:00,0.0,0.0,24.4,42.6
2025-01-28 08:00:00+00:00,0.0,0.0,25.8,44.0
2025-01-28 09:00:00+00:00,0.0,0.0,24.4,42.2
2025-01-28 10:00:00+00:00,7.0,38.2,24.1,41.6
2025-01-28 11:00:00+00:00,57.0,114.6,25.9,43.3
2025-01-28 12:00:00+00:00,87.0,4.2,24.4,40.6
2025-01-28 13:00:00+00:00,85.0,12.7,22.3,36.5
2025-01-28 14:00:00+00:00,98.0,17.1,17.7,29.5
2025-01-28 15:00:00+00:00,103.0,65.9,21.7,36.2
2025-01-28 16:00:00+00:00,84.0,49.0,22.4,36.8
2025-01-28 17:00:00+00:00,47.0,0.0,20.8,35.0
2025-01-28 18:00:00+00:00,25.0,26.4,22.3,37.9
2025-01-28 19:00:00+00:00,2.0,0.0,21.5,37.4
2025-01-28 20:00:00+00:00,0.0,0.0,21.7,37.6
2025-01-28 21:00:00+00:00,0.0,0.0,23.6,40.9
2025-01-28 22:00:00+00:00,0.0,0.0,22.6,38.7
2025-01-28 23:00:00+00:00,0.0,0.0,23.0,39.2
2025-01-29 00:00:00+00:00,0.0,0.0,22.1,37.6
2025-01-29 01:00:00+00:00,0.0,0.0,22.3,37.4
2025-01-29 02:00:00+00:00,0.0,0.0,22.0,37.1
2025-01-29 03:00:00+00:00,0.0,0.0,21.5,36.4
2025-01-29 04:00:00+00:00,0.0,0.0,21.6,37.1
2025-01-29 05:00:00+00:00,0.0,0.0,25.1,41.6
2025-01-29 06:00:00+00:00,0.0,0.0,22.1,37.3
2025-01-29 07:00:00+00:00,0.0,0.0,20.0,35.1
2025-01-29 08:00:00+00:00,0.0,0.0,17.5,32.4
2025-01-29 09:00:00+00:00,0.0,0.0,16.5,31.0
2025-01-29 10:00:00+00:00,9.0,57.3,17.1,31.7
2025-01-29 11:00:00+00:00,95.0,416.4,18.3,31.5
2025-01-29 12:00:00+00:00,198.0,551.8,20.1,31.2
2025-01-29 13:00:00+00:00,227.0,408.2,24.5,37.1
2025-01-29 14:00:00+00:00,242.0,348.2,24.3,37.1
2025-01-29 15:00:00+00:00,228.0,328.2,18.7,29.0
2025-01-29 16:00:00+00:00,213.0,277.0,18.6,28.3
2025-01-29 17:00:00+00:00,120.0,82.6,13.2,22.4
2025-01-29 18:00:00+00:00,51.0,25.4,8.4,19.0
2025-01-29 19:00:00+00:00,3.0,0.0,8.0,20.8
2025-01-29 20:00:00+00:00,0.0,0.0,12.6,24.1
2025-01-29 21:00:00+00:00,0.0,0.0,4.8,14.3
2025-01-29 22:00:00+00:00,0.0,0.0,4.5,9.9
2025-01-29 23:00:00+00:00,0.0,0.0,6.8,16.0
2025-01-30 00:00:00+00:00,0.0,0.0,5.4,15.0
2025-01-30 01:00:00+00:00,0.0,0.0,9.7,21.0
2025-01-30 02:00:00+00:00,0.0,0.0,10.3,20.9
2025-01-30 03:00:00+00:00,0.0,0.0,4.1,10.4
2025-01-30 04:00:00+00:00,0.0,0.0,4.8,13.4
2025-01-30 05:00:00+00:00,0.0,0.0,4.9,14.8
2025-01-30 06:00:00+00:00,0.0,0.0,0.4,6.7
2025-01-30 07:00:00+00:00,0.0,0.0,4.3,8.1
2025-01-30 08:00:00+00:00,0.0,0.0,11.8,22.4
2025-01-30 09:00:00+00:00,0.0,0.0,12.8,24.0
2025-01-30 10:00:00+00:00,2.0,0.0,10.1,19.7
2025-01-30 11:00:00+00:00,12.0,0.0,11.5,21.0
2025-01-30 12:00:00+00:00,22.0,0.0,10.8,20.2
2025-01-30 13:00:00+00:00,39.0,0.0,8.9,16.2
2025-01-30 14:00:00+00:00,56.0,0.0,11.8,20.2
2025-01-30 15:00:00+00:00,53.0,0.0,12.5,22.1
2025-01-30 16:00:00+00:00,62.0,9.5,9.9,16.6
2025-01-30 17:00:00+00:00,73.0,0.0,8.3,14.5
2025-01-30 18:00:00+00:00,67.0,212.4,7.9,17.5
2025-01-30 19:00:00+00:00,6.0,38.2,7.9,20.9
2025-01-30 20:00:00+00:00,0.0,0.0,8.9,22.6
2025-01-30 21:00:00+00:00,0.0,0.0,8.6,22.2
2025-01-30 22:00:00+00:00,0.0,0.0,7.5,21.2
2025-01-30 23:00:00+00:00,0.0,0.0,6.7,18.2
2025-01-31 00:00:00+00:00,0.0,0.0,6.8,18.2
2025-01-31 01:00:00+00:00,0.0,0.0,7.7,20.2
2025-01-31 02:00:00+00:00,0.0,0.0,8.0,20.3
2025-01-31 03:00:00+00:00,0.0,0.0,7.7,20.8
2025-01-31 04:00:00+00:00,0.0,0.0,8.7,22.1
2025-01-31 05:00:00+00:00,0.0,0.0,8.7,21.7
2025-01-31 06:00:00+00:00,0.0,0.0,8.8,20.9
2025-01-31 07:00:00+00:00,0.0,0.0,9.5,21.1
2025-01-31 08:00:00+00:00,0.0,0.0,9.8,22.0
2025-01-31 09:00:00+00:00,0.0,0.0,10.4,23.3
2025-01-31 10:00:00+00:00,9.0,0.0,10.8,23.1
2025-01-31 11:00:00+00:00,70.0,63.3,10.6,20.7
2025-01-31 12:00:00+00:00,143.0,99.6,9.2,19.7
2025-01-31 13:00:00+00:00,206.0,152.9,10.5,16.7
2025-01-31 14:00:00+00:00,257.0,254.8,10.2,15.1
2025-01-31 15:00:00+00:00,224.0,165.5,11.2,16.2
2025-01-31 16:00:00+00:00,149.0,53.2,8.4,12.5
2025-01-31 17:00:00+00:00,104.0,37.6,7.4,11.9
2025-01-31 18:00:00+00:00,48.0,15.8,6.2,14.3
2025-01-31 19:00:00+00:00,5.0,0.0,6.4,17.7
2025-01-31 20:00:00+00:00,0.0,0.0,6.8,19.2
2025-01-31 21:00:00+00:00,0.0,0.0,6.5,18.2
2025-01-31 22:00:00+00:00,0.0,0.0,6.7,18.4
2025-01-31 23:00:00+00:00,0.0,0.0,6.6,18.4
2025-02-01 00:00:00+00:00,0.0,0.0,5.3,16.1
2025-02-01 01:00:00+00:00,0.0,0.0,5.7,16.2
2025-02-01 02:00:00+00:00,0.0,0.0,5.7,15.8
2025-02-01 03:00:00+00:00,0.0,0.0,5.8,17.3
2025-02-01 04:00:00+00:00,0.0,0.0,3.9,14.8
2025-02-01 05:00:00+00:00,0.0,0.0,0.8,6.5
2025-02-01 06:00:00+00:00,0.0,0.0,2.5,7.0
2025-02-01 07:00:00+00:00,0.0,0.0,5.9,13.8
2025-02-01 08:00:00+00:00,0.0,0.0,3.6,11.9
2025-02-01 09:00:00+00:00,0.0,0.0,4.8,13.2
2025-02-01 10:00:00+00:00,14.0,107.5,5.5,16.5
2025-02-01 11:00:00+00:00,111.0,492.7,6.9,15.5
2025-02-01 12:00:00+00:00,226.0,670.1,4.7,15.1
2025-02-01 13:00:00+00:00,315.0,757.3,4.4,7.6
2025-02-01 14:00:00+00:00,361.0,798.1,5.2,7.9
2025-02-01 15:00:00+00:00,359.0,798.0,5.0,7.1
2025-02-01 16:00:00+00:00,310.0,764.8,5.5,7.7
2025-02-01 17:00:00+00:00,218.0,680.7,6.3,9.2
2025-02-01 18:00:00+00:00,100.0,502.3,3.6,10.6
2025-02-01 19:00:00+00:00,9.0,76.4,4.6,13.0
2025-02-01 20:00:00+00:00,0.0,0.0,7.3,19.9
2025-02-01 21:00:00+00:00,0.0,0.0,8.3,23.1
2025-02-01 22:00:00+00:00,0.0,0.0,7.7,22.2
2025-02-01 23:00:00+00:00,0.0,0.0,7.0,21.2
2025-02-02 00:00:00+00:00,0.0,0.0,7.0,20.5
2025-02-02 01:00:00+00:00,0.0,0.0,6.5,18.9
2025-02-02 02:00:00+00:00,0.0,0.0,6.1,17.0
2025-02-02 03:00:00+00:00,0.0,0.0,5.2,15.4
2025-02-02 04:00:00+00:00,0.0,0.0,3.9,12.9
2025-02-02 05:00:00+00:00,0.0,0.0,4.0,11.9
2025-02-02 06:00:00+00:00,0.0,0.0,5.2,13.2
2025-02-02 07:00:00+00:00,0.0,0.0,4.6,12.3
2025-02-02 08:00:00+00:00,0.0,0.0,3.6,10.9
2025-02-02 09:00:00+00:00,0.0,0.0,4.1,11.4
2025-02-02 10:00:00+00:00,16.0,138.1,4.0,10.9
2025-02-02 11:00:00+00:00,119.0,532.5,4.2,10.6
2025-02-02 12:00:00+00:00,236.0,697.4,2.7,9.9
2025-02-02 13:00:00+00:00,324.0,779.9,2.7,4.9
2025-02-02 14:00:00+00:00,369.0,809.5,2.3,3.7
2025-02-02 15:00:00+00:00,365.0,801.2,2.3,3.3
2025-02-02 16:00:00+00:00,314.0,762.8,4.3,5.9
2025-02-02 17:00:00+00:00,222.0,679.9,3.9,6.7
2025-02-02 18:00:00+00:00,103.0,492.7,2.0,6.0
2025-02-02 19:00:00+00:00,10.0,76.4,2.5,7.5
2025-02-02 20:00:00+00:00,0.0,0.0,4.5,10.7
2025-02-02 21:00:00+00:00,0.0,0.0,5.3,11.8
2025-02-02 22:00:00+00:00,0.0,0.0,4.2,10.4
2025-02-02 23:00:00+00:00,0.0,0.0,3.4,8.4
2025-02-03 00:00:00+00:00,0.0,0.0,3.3,9.7
2025-02-03 01:00:00+00:00,0.0,0.0,4.4,12.5
2025-02-03 02:00:00+00:00,0.0,0.0,4.9,12.0
2025-02-03 03:00:00+00:00,0.0,0.0,6.0,14.0
2025-02-03 04:00:00+00:00,0.0,0.0,6.6,17.9
2025-02-03 05:00:00+00:00,0.0,0.0,5.8,17.1
2025-02-03 06:00:00+00:00,0.0,0.0,6.5,17.6
2025-02-03 07:00:00+00:00,0.0,0.0,8.2,22.4
2025-02-03 08:00:00+00:00,0.0,0.0,6.1,18.3
2025-02-03 09:00:00+00:00,0.0,0.0,6.3,17.7
2025-02-03 10:00:00+00:00,17.0,133.2,5.4,16.3
2025-02-03 11:00:00+00:00,120.0,517.9,6.9,16.4
2025-02-03 12:00:00+00:00,236.0,678.1,6.1,12.1
2025-02-03 13:00:00+00:00,323.0,754.6,6.8,10.5
2025-02-03 14:00:00+00:00,348.0,654.3,7.9,11.9
2025-02-03 15:00:00+00:00,339.0,623.8,9.2,13.3
2025-02-03 16:00:00+00:00,294.0,593.0,9.2,13.5
2025-02-03 17:00:00+00:00,204.0,501.3,6.4,11.6
2025-02-03 18:00:00+00:00,91.0,312.9,3.8,11.2
2025-02-03 19:00:00+00:00,9.0,38.1,2.4,9.6
2025-02-03 20:00:00+00:00,0.0,0.0,4.8,12.3
2025-02-03 21:00:00+00:00,0.0,0.0,6.1,17.0
2025-02-03 22:00:00+00:00,0.0,0.0,6.5,17.8
2025-02-03 23:00:00+00:00,0.0,0.0,8.7,19.6
2025-02-04 00:00:00+00:00,0.0,0.0,8.8,18.4
2025-02-04 01:00:00+00:00,0.0,0.0,6.3,17.1
2025-02-04 02:00:00+00:00,0.0,0.0,8.7,19.7
2025-02-04 03:00:00+00:00,0.0,0.0,10.7,21.6
2025-02-04 04:00:00+00:00,0.0,0.0,10.3,19.9
2025-02-04 05:00:00+00:00,0.0,0.0,9.5,18.3
2025-02-04 06:00:00+00:00,0.0,0.0,9.5,18.7
2025-02-04 07:00:00+00:00,0.0,0.0,10.9,20.7
2025-02-04 08:00:00+00:00,0.0,0.0,11.8,22.7
2025-02-04 09:00:00+00:00,0.0,0.0,12.9,24.6
2025-02-04 10:00:00+00:00,11.0,32.1,13.0,25.5
2025-02-04 11:00:00+00:00,62.0,50.4,12.8,21.0
2025-02-04 12:00:00+00:00,142.0,149.0,11.8,18.4
2025-02-04 13:00:00+00:00,266.0,448.9,11.2,16.8
2025-02-04 14:00:00+00:00,359.0,677.3,12.4,17.7
2025-02-04 15:00:00+00:00,217.0,99.6,15.3,22.6
2025-02-04 16:00:00+00:00,238.0,277.5,15.9,23.0
2025-02-04 17:00:00+00:00,203.0,461.0,12.7,19.2
2025-02-04 18:00:00+00:00,107.0,447.3,11.2,21.7
2025-02-04 19:00:00+00:00,13.0,109.3,11.5,25.3
2025-02-04 20:00:00+00:00,0.0,0.0,13.4,28.2
2025-02-04 21:00:00+00:00,0.0,0.0,14.9,30.8
2025-02-04 22:00:00+00:00,0.0,0.0,15.9,32.0
2025-02-04 23:00:00+00:00,0.0,0.0,16.3,32.7
2025-02-05 00:00:00+00:00,0.0,0.0,15.9,31.6
2025-02-05 01:00:00+00:00,0.0,0.0,16.1,30.5
2025-02-05 02:00:00+00:00,0.0,0.0,15.1,29.1
2025-02-05 03:00:00+00:00,0.0,0.0,15.1,28.2
